In addition, all the design tools on Pages and Keynotes makes it much easier to create professional looking documents and presentations.	Keynotes	1
I actually had the hard drive replaced twice, the mother board once, the dvd drive twice, then they FINALLY agreed to replace it, (ALL OF THIS IN LESS THAN 1 1/2 YEARS!	hard drive	0
I actually had the hard drive replaced twice, the mother board once, the dvd drive twice, then they FINALLY agreed to replace it, (ALL OF THIS IN LESS THAN 1 1/2 YEARS!	mother board	0
I actually had the hard drive replaced twice, the mother board once, the dvd drive twice, then they FINALLY agreed to replace it, (ALL OF THIS IN LESS THAN 1 1/2 YEARS!	dvd drive	0
The port is secured to motherboard so when this  happens you can't see the plug at all, it's just gone.	plug	0
I love the feel of the key board, as well as the trackpad.	key board	1
I love the feel of the key board, as well as the trackpad.	trackpad	1
Now I have the best of both worlds with all of the power and ease of the Mac!	power	1
Now I have the best of both worlds with all of the power and ease of the Mac!	ease	1
Ease of use is just one of the benefits I love about my Mac.	use	1
Now the machine won't connect and Toshiba says that they did replace the connection card in May but they only warranty the repair for 30 days and now I'm out of warranty even though this has been a constant 5 month occurance since I bought the netbook.	warranty	0
Now the machine won't connect and Toshiba says that they did replace the connection card in May but they only warranty the repair for 30 days and now I'm out of warranty even though this has been a constant 5 month occurance since I bought the netbook.	warranty	0
Browsing, also, was no problem for me when I used itunes ( which usually slows down my PC ).	Browsing	1
Browsing, also, was no problem for me when I used itunes ( which usually slows down my PC ).	itunes	1
Again, decent comp for the price, and I was in need of one quickly as my other laptop died on me.	price	1
so in a brief summary i would have to say that i would not recommend dell vostro 1000 to anyone due to it being a down right awful setup so in my opinion you should steer clear of them if you want a decent laptop.	setup	0
My friend just had to replace his entire motherboard, so did my wife, and it looks like I will have to as well.	motherboard	0
Toshiba customer services will indirectly deal with your problems by constantly tranferring you from one country to another, and I am not kidding you, I called different hours of the day and you'll get someone else from another country trying to get you to tell them your life story all over again, since they make it sound like they don't have your history list of your calls right in front of them.	Toshiba customer services	0
Quality Display  I was surprised with the performance and quality of this HP Laptop.	Quality Display	1
Quality Display  I was surprised with the performance and quality of this HP Laptop.	performance	1
Quality Display  I was surprised with the performance and quality of this HP Laptop.	quality	1
The battery life also doesn't keep up with the claim but still I think macbook is much ahead from the rest of the pack.	battery life	0
The internet capabilities are also very strong and picks up signals very easily.	internet capabilities	1
Its fast, has High definition quality in the videos.	High definition quality	1
Another Great thing is the Beast graphics.	Beast graphics	1
The ease of set up was terrific.	set up	1
Everything I have tried has worked and I never have to carry the wall charger cause the battery is so awesome.	battery	1
The battery life is probably an hour at best.	battery life	0
But sadly the replacement froze-up while updating the BIOS again and shut down and would not turn back on.	BIOS	0
There's literally no way to make it sing with Vista.	Vista	0
Screen size is perfect for portable use in any environment.	Screen size	1
First, it does not have a push button to open the lid.	push button	0
I now realize that my $900 would have been better spent on a Windows laptop.	Windows	1
) And printing from either word processor is an adventure.	word processor	0
After purchasing this thing, I find out that I need a special interface device to connect my camera, and that it cannot be purchased at the store - only on line.	interface device	0
Another included program that is laughable is the chess game.	included program	0
Yes, I thought the expese was a little much, but I now realize you get what you pay for.	expese	0
It works great for general internet use, Microsoft Office apps, home bookkeeping, etc.	Microsoft Office apps	1
It works great for general internet use, Microsoft Office apps, home bookkeeping, etc.	internet use	1
The price was very good, and the product is top quality.	price	1
The price was very good, and the product is top quality.	quality	1
After replacing the hard drive the battery stopped working  (3 months of use) which was frustrating.	battery	0
The screen almost looked like a barcode when it froze.	screen	0
From the get-go, the M6809 was unsteady in its operation;	operation	0
Its small enough where I can take it pretty much anywhere, but still has a big enough screen to get everything done.	screen	1
It even has a great webcam, and Skype works very well.	webcam	1
It even has a great webcam, and Skype works very well.	Skype	1
I love the solid machined aluminum frame, and the keyboard is the best of any laptop I've used.	machined aluminum frame	1
I love the solid machined aluminum frame, and the keyboard is the best of any laptop I've used.	keyboard	1
You can even run a parallels type program easily and run any leftover PC software that you absolutely cannot be without.	parallels type program	1
You can even run a parallels type program easily and run any leftover PC software that you absolutely cannot be without.	software	1
This computer I used daily nice compact design.	design	1
The ATI graphics card is a huge plus, definitely a good value if you need to be able to run some slightly older games that a Intel built-in card would have trouble with, such as Half-Life 2 or even World of Warcraft.	ATI graphics card	1
The ATI graphics card is a huge plus, definitely a good value if you need to be able to run some slightly older games that a Intel built-in card would have trouble with, such as Half-Life 2 or even World of Warcraft.	Intel built-in card	1
It was hard to handle and operate at school.	handle	0
It was hard to handle and operate at school.	operate	0
It has easy to use features and all the speed and power I could ask for.	features	1
It has easy to use features and all the speed and power I could ask for.	speed	1
It has easy to use features and all the speed and power I could ask for.	power	1
My power supply cord developed exposed wires within the first year of ownership, so it was covered by the Applecare warranty plan.	power supply cord	0
My power supply cord developed exposed wires within the first year of ownership, so it was covered by the Applecare warranty plan.	Applecare warranty plan	1
I preferred the fit and feel of the 13 inch.	13 inch	1
power supply went bad after 2 weeks --	power supply	0
The screen takes some getting use to, because it is smaller than the laptop.	screen	0
I regret buying it before understanding how awful it is to use.	use	0
The right speaker did not work.	right speaker	0
Dealing with the support drone on the other end of the chat was sheer torture.	support	0
The Final Cut Pro on this laptop is so fast and easy, and I can use this to seemlessly transfer all my work to my home computer, which is also a mac.	Final Cut Pro	1
The computer runs extremely slowly, whether opening Word or My Computer.	runs	0
The Mac Snow Leopard O/S is extremely easy to use, although very different than Win XP, Visa or Win7.	Mac Snow Leopard O/S	1
The Mac Snow Leopard O/S is extremely easy to use, although very different than Win XP, Visa or Win7.	use	1
The screen is nice and the images comes very clear, the keyboard and the fit just feels right.	screen	1
The screen is nice and the images comes very clear, the keyboard and the fit just feels right.	keyboard	1
The screen is nice and the images comes very clear, the keyboard and the fit just feels right.	fit	1
super fast processor and really nice graphics card..	processor	1
super fast processor and really nice graphics card..	graphics card	1
But sitting on a lap or on a desk in front of you it looks more than big enough (this could be because Im used to my Lenovo 10 tablet now) plus this is a great size if I want to unplug the external keyboard, mouse, and monitor to take it with me when I take photos and video.	size	1
The only objection I have is that after you buy it the windows 7 system is a starter and charges for the upgrade.	windows 7 system	0
I dislike the weight and size, cubersome.	weight	0
I dislike the weight and size, cubersome.	size	0
The wheel that turns the volume up and down doesn't work in real time.	wheel	0
I cannot be happier with the service or product.	service	1
I do transcription work on the side, and the flatline keyboard makes typing quick and easy as well.	flatline keyboard	1
Speakers doesn't sound that great.	Speakers	0
I love windows 7 but i can't give Toshiba any credit for that, unless y'all get serious about ergonomics and making required connections less obtrusive i will be looking to different manufacturer next time.	windows 7	1
I love windows 7 but i can't give Toshiba any credit for that, unless y'all get serious about ergonomics and making required connections less obtrusive i will be looking to different manufacturer next time.	ergonomics	0
I love windows 7 but i can't give Toshiba any credit for that, unless y'all get serious about ergonomics and making required connections less obtrusive i will be looking to different manufacturer next time.	connections	0
After numerous calls to Applecare tech support, I was directed to send in my computer;	Applecare tech support	0
The "abuse" is that I pushed the power plug in too hard.	power plug	0
The resolution on the screen is almost pure HD.	resolution on the screen	1
Not sure how I recommend it for quality gaming, as I have a desktop rig for that reason.	gaming	0
Great value, fast delivery- Computer works as if brand new, no problems, very pleased	delivery	1
Great value, fast delivery- Computer works as if brand new, no problems, very pleased	value	1
The Internet Explorer was very slow from the very beginning.	Internet Explorer	0
The AC power port becomes loose over time	AC power port	0
As a user of a PC, I will will admit that the macBook Pro has a better running system in which I found myself "Getting the job done quicker.	running system	1
There are no gold key numbers too intall programs, you must use the serial numbers that it does not accept and then things are limited as far a working because they are only good for a short time.	programs	0
and they replaced the awesome ergonomic small lightweight power supply with a power supply that weighed more than the machine itself.	power supply	1
and they replaced the awesome ergonomic small lightweight power supply with a power supply that weighed more than the machine itself.	power supply	0
Enjoy that Toshib force and durability unparalleled	force	1
Enjoy that Toshib force and durability unparalleled	durability	1
Which is great I am running Vista Business and scored a 5.X on the index I have never seen a windows machine have a total score in the 5's.	Vista Business	1
We love the size of the screen, although it is still lightweight and very easy to tote around.	size of the screen	1
We love the size of the screen, although it is still lightweight and very easy to tote around.	tote	1
so the fact that the computer does not work on the 24 twenty fourth day is my fault.	work	0
I would definitely reccomend this if you are in the market for an easy to use, stylish, fun, awesome computer.	use	1
the battery is irreplaceable.	battery	0
If you want a little more custom ability, drop a few bucks and upgrade to one of the more robust versions of Win 7 and grab a 2GB stick of memory to spice it all up a bit more.	Win 7	1
If you want a little more custom ability, drop a few bucks and upgrade to one of the more robust versions of Win 7 and grab a 2GB stick of memory to spice it all up a bit more.	2GB stick of memory	1
I have never really been big on downloading anything so I wasn't too worried about getting a virus, plus I thought I was protected by Norton.	Norton	0
The internet was locekd and froze every time it was trying to be used, and the command prompt would not work at all.	internet	0
The internet was locekd and froze every time it was trying to be used, and the command prompt would not work at all.	command prompt	0
It's software and speed enable it to do amazing things.	software	1
It's software and speed enable it to do amazing things.	speed	1
Could not keep up with me and finally the hard drive went out.	hard drive	0
I am most impressed with the programming, including the iPhoto.	programming	1
I am most impressed with the programming, including the iPhoto.	iPhoto	1
Speakers too small to be of any real use.	Speakers	0
I upgraded it's RAM to 2GB, I am very happy with it.	RAM	1
I purchased a Toshiba Satellite M60 (with harman/kardon speakers!) in December of 2005.	speakers	1
They should have included more memory on their computers if they knew Vista would run slowly.	memory	0
They should have included more memory on their computers if they knew Vista would run slowly.	Vista	0
Battery life could be better but overall for the price and Toshiba's reputation for laptops it's great!	Battery life	0
Battery life could be better but overall for the price and Toshiba's reputation for laptops it's great!	price	1
The battery never held a charge longer than one hour and within two months, stopped holding a charge for more than ten minutes.	battery	0
The battery never held a charge longer than one hour and within two months, stopped holding a charge for more than ten minutes.	charge	0
The battery never held a charge longer than one hour and within two months, stopped holding a charge for more than ten minutes.	charge	0
After the warrenty expired the hard drive went bad and it would have cost more to fix then to replace.	hard drive	0
The Windows 7 Starter is, in my opinion, a great way to think about using your netbook: basics, basics, basics.	Windows 7 Starter	1
The neat and organized icon list is a welcome change from cluttered and confusing desktop icons.	icon list	1
The neat and organized icon list is a welcome change from cluttered and confusing desktop icons.	desktop icons	0
I purchased this netbook after my original Toshiba laptop crashed right after the warranty expired.	warranty	0
Apparently well-built and gorgeous to look at, the i5 MacBook Pro is a winning combination of price and performance.	price	1
Apparently well-built and gorgeous to look at, the i5 MacBook Pro is a winning combination of price and performance.	performance	1
Apparently well-built and gorgeous to look at, the i5 MacBook Pro is a winning combination of price and performance.	built	1
Apparently well-built and gorgeous to look at, the i5 MacBook Pro is a winning combination of price and performance.	look	1
The apple care has never failed me, and I expect it to be the same for this computer as well.	apple care	1
The Toshiba laptop I am using is easier to use than most I have tried.	use	1
So we exchanged it for the same on and after 2 hours it didn't work.	work	0
I love the size, keyboard, the functions.	size	1
I love the size, keyboard, the functions.	keyboard	1
I love the size, keyboard, the functions.	functions	1
the mouse is way way way to sensitve.	mouse	0
The OS is still as fast as the day that the laptop was purchased and continues to run flawlessly.	OS	1
The OS is still as fast as the day that the laptop was purchased and continues to run flawlessly.	run	1
Also, I issued a replacement RMA for a few dead pixels in the upper zone of the screen, which is noticable to me.	screen	0
After way too many times sending the thing in for repairs (delivery service was slow, and without the laptop I had no access to the internet, and thus no way of tracking it to find out when I might hope to see my computer again), it finally kicked the bucket after just over 2 years.	delivery service	0
My friend reports the notebook is astonishing in performance, picture quality, and ease of use.	performance	1
My friend reports the notebook is astonishing in performance, picture quality, and ease of use.	picture quality	1
My friend reports the notebook is astonishing in performance, picture quality, and ease of use.	use	1
the i3 processor doesn't seem to run hot and the fan rarely turns on.	i3 processor	1
the i3 processor doesn't seem to run hot and the fan rarely turns on.	fan	1
The battery never held a charge longer than one hour and within two months, stopped holding a charge for more than ten minutes.	battery	0
The battery never held a charge longer than one hour and within two months, stopped holding a charge for more than ten minutes.	charge	0
The battery never held a charge longer than one hour and within two months, stopped holding a charge for more than ten minutes.	charge	0
The only thing I don't understand is that the resolution of the screen isn't high enough for some pages, such as Yahoo!Mail.	resolution of the screen	0
The only thing I wish this had was the option to turn off the touchpad with a button like my big 16" laptop does.	touchpad	0
very convenient when you travel and the battery life is excellent...	battery life	1
The machine is slow to boot up and occasionally crashes completely.	boot up	0
This is great if you have several lectures back to back and don't have a chance to charge during one of the lectures.	charge	1
I especially like the backlit keyboard.	backlit keyboard	1
Besides the great look, it is a great machine.	look	1
My laptop cost approximately $2,300 and DIED after only 2-years, 10-months and 18-days of use.	cost	0
The sound is a bit quiet if you're on a plane, this can easily be overcome with a decent pair of head phones.	sound	0
The buttons you have to press a little harder than most.	buttons	0
The battery life was supposed to be 6 hours, but even if I ran off the battery with the high effeciency setting the battery would only last me on average about 2.5 to 3 hours.	battery life	0
The battery life was supposed to be 6 hours, but even if I ran off the battery with the high effeciency setting the battery would only last me on average about 2.5 to 3 hours.	battery	0
Right size and weight for portability.	size	1
Right size and weight for portability.	weight	1
Right size and weight for portability.	portability	1
The battery life also doesn't keep up with the claim but still I think macbook is much ahead from the rest of the pack.	battery life	0
It was loaded with Windows Vista Home Premium--delivered with only 1GB of RAM, and it was a *dog*.	1GB of RAM	0
The reflectiveness of the display is only a minor inconvenience if you work in a controlled-lighting environment like me (I prefer it dark) or if you can crank up the brightness.	display	0
My one complaint with this laptop is that I've noticed an electronic fuzz sound coming out of the headphone jack when headphones are plugged in.	electronic fuzz sound	0
My one complaint with this laptop is that I've noticed an electronic fuzz sound coming out of the headphone jack when headphones are plugged in.	headphone jack	0
Treat yourself to a more expensive, long-lasting laptop of quality like a Sony, Apple, or Toshiba.	quality	1
I would  rather spend my money on a computer that costs more then a Toshiba that  isn't good at all.	costs	0
(No problem with the ordering or shipping by the way.	shipping	1
And the ram (the thing that makes it faster) comes sporting 2 gigs for high performance to handle more stuff at once and surf the web a whole lot faster than before.	ram	1
And the ram (the thing that makes it faster) comes sporting 2 gigs for high performance to handle more stuff at once and surf the web a whole lot faster than before.	performance	1
And the ram (the thing that makes it faster) comes sporting 2 gigs for high performance to handle more stuff at once and surf the web a whole lot faster than before.	surf the web	1
The one thing I wish it had was a detailed hardcopy manuel.	hardcopy manuel	0
I edit and burn to DVD a lot of video, so I obviously could not live with a non-functioning drive.	drive	0
Fast, great visual!	visual	1
It's priced very reasonable and works very well right out of the box.	priced	1
It's priced very reasonable and works very well right out of the box.	works	1
while the keyboard itself is alright, the plate around it is cheap plastic and makes a hollow sound when using the mouse command buttons.	keyboard	1
while the keyboard itself is alright, the plate around it is cheap plastic and makes a hollow sound when using the mouse command buttons.	plate	0
while the keyboard itself is alright, the plate around it is cheap plastic and makes a hollow sound when using the mouse command buttons.	mouse command buttons	0
There are so many wonderful features and benefits to the new MacBook!	features	1
the mcbook pro notebook will make it easy for you to write and read your emails at blazing speeds.	speeds	1
The only thing i can say is that the touch pad doesnt work like it should all the time.	touch pad	0
However, I love this particular Mac because its very fast, great size, and has fantastic features like the lighted keyboard and easy mouse pad.	size	1
However, I love this particular Mac because its very fast, great size, and has fantastic features like the lighted keyboard and easy mouse pad.	features	1
However, I love this particular Mac because its very fast, great size, and has fantastic features like the lighted keyboard and easy mouse pad.	lighted keyboard	1
However, I love this particular Mac because its very fast, great size, and has fantastic features like the lighted keyboard and easy mouse pad.	mouse pad	1
Battery life needs more life.	Battery life	0
For some odd reasons the computer doesn't reconize the operation system.	operation system	0
The trackpad was easy to learn and navigate.	trackpad	1
Applications open in seconds and there are no lags, hiccups or awkward moments when you wonder whether your computer is out for tea.	Applications	1
I respond that I do not have the old computer and this way I would lose the data on my hard drive.	hard drive	0
Again in February my computer completely failed to the point that it could not load Windows so I contacted Acer to get it fixed thru my Warrenty and it took about 3 days fighting on the phone with agents and it seemed as though NONE of them spoke English.	agents	0
Even though the computer is larger they did not make the keyboard larger.	keyboard	0
Its not just slow on the internet, its slow in general.	internet	0
It has just enough RAM to run smoothly and enough memory to satisfy my needs.	RAM	1
It has just enough RAM to run smoothly and enough memory to satisfy my needs.	memory	1
I acually believe the issue is with the Nvidia grafics card, but still requires a return.	Nvidia grafics card	0
My husband got me this for Chrismas after getting me a very expensve laptop that did not work after 2 days.	work	0
The resolution is even higher then any other laptop on the market.	resolution	1
Then just the other day, my left "mouse" button snapped!	left "mouse" button	0
It is VERY easy to type on and feels great - besides the added feature that the keyboard is lighted.	keyboard	1
It is VERY easy to type on and feels great - besides the added feature that the keyboard is lighted.	feature	1
It is VERY easy to type on and feels great - besides the added feature that the keyboard is lighted.	type	1
Laptop is advertised as a 15" but the casing looks like that of a 17".	casing	0
The feel of this machine compared to the old MacBook is far superior.	feel	1
In due course, I'll remove the hard disc from this new MacBook Pro and dump it where it belongs - in the trash.	hard disc	0
They break down just as often as PCs do, and the only reason they don't get viruses, is because no one makes viruses for them, they're not better in any way, they are worse, try finding virus protection programs for a Mac, they don't exist.	virus protection programs for a Mac	0
But with A WAY Bigger Screen, and IS able to connect to an HDMI.	Screen	1
the graphics are awful and the wireless switch it at the top rather than the side which I am used to it being on the side.	graphics	0
the graphics are awful and the wireless switch it at the top rather than the side which I am used to it being on the side.	wireless switch	0
The overall build quality of the unit is excellent and she'd recommend it to anyone else looking for a netbook.	build quality	1
The repairs were made quickly though I must say, however the second time they shipped it to the incorrect address and it took nearly a week for them to get it to me.	shipped	0
when i first got it i thought the size of it was a joke.	size	0
It is fast and i have not had a problem with internet connection or any other problems.	internet connection	1
I'm really impressed with the quality and performance for the price of the computer.	quality	1
I'm really impressed with the quality and performance for the price of the computer.	performance	1
I'm really impressed with the quality and performance for the price of the computer.	price	1
In addition, there is photo detection software that will allow you to group all the photos together based upon the people in the picture.	photo detection software	1
The speakers are terrible and are probably the cheapest ones I have ever seen in a laptop so if your planning to listen to music I suggest you get something better.	speakers	0
So then you may be lucky to get ahold to someone who understands that its no good and they will let you send it back, but of course you are taking a chance of them testing it out to see what has happened, and they tell you that it was not on their side , then you are stuck paying for the repair (the price of a new one).	price	0
It is so simple to use, I use it more than my desktop.	use	1
I also had a problem with the touchpad that caused the mouse pointer to jump all over the screen.	touchpad	0
I also had a problem with the touchpad that caused the mouse pointer to jump all over the screen.	mouse pointer	0
I have had no problems with it unlike some hardware defects on past models.	hardware	0
EITHER WAY, THE KEYBOARD IS UNSATISFACTORY.	KEYBOARD	0
Well, I have to say since I bought my Mac, I won't ever go back to any Windows.	Windows	0
I took it in to the Apple store and guess what? They fixed it, no cost out of pocket.	cost	0
The quality, engineering design and warranty are superior--covers damage from dropping the laptop.	quality	1
The quality, engineering design and warranty are superior--covers damage from dropping the laptop.	engineering design	1
The quality, engineering design and warranty are superior--covers damage from dropping the laptop.	warranty	1
The applications are also very easy to find and maneuver, much easier than any other computer I have ever owned.	applications	1
The large screen gives you the option to comfortably watch movies or TV shows on your computer instead of buying an additional TV for your dorm room.	screen	1
Great laptop for school, easy to use for beginners in the household.	use	1
4) Laptop still did not work, blue screen within a week...	work	0
The only thing that isn't perfect about this netbook is the speakers, they are not loud at all but I expected that.	speakers	0
Of course, I inspected the other netbooks and clearly their hinges are tighter and I even demonstrate the difference between my netbook and others.	hinges	0
Not to mention the fact that your mac comes fully loaded with all necessary basic programs.	programs	1
Didn't work when shipped from Walmart.com but went into a store and exchanged for a working laptop (same make/model).	work	0
If this is an improvement in Customer Service then I would hate too see what it was before!	Customer Service	0
All of the programs (Keynote, Pages, Numbers) have an option to save your documents as Microsoft compatible, which really eliminates the need for the actual.	programs	1
Sure, the initial out of pocket expense is greater, but that should not dissuade anyone from the fact that these machines run like none other on the planet, and when I factor in all the money in that I wasted on Geek Squad and the latest patches to de-corrupt my infested PCs, it probably comes out about even anyhow.	expense	0
Sure, the initial out of pocket expense is greater, but that should not dissuade anyone from the fact that these machines run like none other on the planet, and when I factor in all the money in that I wasted on Geek Squad and the latest patches to de-corrupt my infested PCs, it probably comes out about even anyhow.	run	1
The best thing to do is build your own computer, but if u can't company's like dell who allow you to choose the components are better and for the same price you can get a computer who compares to one of apple $2000 systems and if you google "dell coupons" you can find codes that take a signifant  amount off the price.	components	1
The best thing to do is build your own computer, but if u can't company's like dell who allow you to choose the components are better and for the same price you can get a computer who compares to one of apple $2000 systems and if you google "dell coupons" you can find codes that take a signifant  amount off the price.	price	1
The best thing to do is build your own computer, but if u can't company's like dell who allow you to choose the components are better and for the same price you can get a computer who compares to one of apple $2000 systems and if you google "dell coupons" you can find codes that take a signifant  amount off the price.	price	1
There is no cd drive on the computer, which defeats the purpose of keeping files on a cd.	cd drive	0
For me I was lucky and a local store was selling them for $2000 off and Best Buy matched their price so I was able to buy one for under $1000	price	1
Unfortunately, Apple's quality has continued to slide.	quality	0
I believe that the quality of a mac is worth the price.	quality	1
I believe that the quality of a mac is worth the price.	price	1
sometimes you will be moving your finger and the pointer will not even move.	pointer	0
The 13" Macbook Pro just fits in my budget and with free shipping and no tax to CA this is the best price we can get for a great product.	shipping	1
The 13" Macbook Pro just fits in my budget and with free shipping and no tax to CA this is the best price we can get for a great product.	price	1
The 13" Macbook Pro just fits in my budget and with free shipping and no tax to CA this is the best price we can get for a great product.	budget	1
I would rate this computer at 5 stars, but considering it has a short life span I can only give it 1 and implore anyone looking at laptops to stay away from this machine.	life span	0
I also love the design, the looks, the feel, and the my toshiba feature is wonderfull.	design	1
I also love the design, the looks, the feel, and the my toshiba feature is wonderfull.	looks	1
I also love the design, the looks, the feel, and the my toshiba feature is wonderfull.	feel	1
I also love the design, the looks, the feel, and the my toshiba feature is wonderfull.	my toshiba feature	1
The layout of the MacBook is horrible and confusing;	layout	0
Was not happy with one of the programs on it.	one of the programs	0
Also it is very good for college students who just need a reliable, easy to use computer.	use	1
The first one sent: Touchpad didn't work The second sent: USB didn't work The third sent: Touchpad didn't work The fourth sent: Hasn't arrived yet.	Touchpad	0
The first one sent: Touchpad didn't work The second sent: USB didn't work The third sent: Touchpad didn't work The fourth sent: Hasn't arrived yet.	USB	0
The first one sent: Touchpad didn't work The second sent: USB didn't work The third sent: Touchpad didn't work The fourth sent: Hasn't arrived yet.	Touchpad	0
Only other thing is that if you are using this for document creation Apple doesnt provide any kind of word processor (such as works for windows), but iwork is cheap compared to office.	iwork	1
Only other thing is that if you are using this for document creation Apple doesnt provide any kind of word processor (such as works for windows), but iwork is cheap compared to office.	office	0
Only other thing is that if you are using this for document creation Apple doesnt provide any kind of word processor (such as works for windows), but iwork is cheap compared to office.	word processor	0
It is light and the battery last a very long time.	battery	1
And at one point, they blame me for installing a bad memory stick when I upgrade my memory for the first time during my purchase of the laptop (I bought the memory stick they recomended).	memory stick	0
Externally the keys on my keyboard are falling off, after a few uses the paint is rubbing off the button below the mouse pad and where the heals of my hands sit, and the screen has a terrible glare.	keys	0
Externally the keys on my keyboard are falling off, after a few uses the paint is rubbing off the button below the mouse pad and where the heals of my hands sit, and the screen has a terrible glare.	keyboard	0
Externally the keys on my keyboard are falling off, after a few uses the paint is rubbing off the button below the mouse pad and where the heals of my hands sit, and the screen has a terrible glare.	button below the mouse pad	0
Externally the keys on my keyboard are falling off, after a few uses the paint is rubbing off the button below the mouse pad and where the heals of my hands sit, and the screen has a terrible glare.	screen	0
Externally the keys on my keyboard are falling off, after a few uses the paint is rubbing off the button below the mouse pad and where the heals of my hands sit, and the screen has a terrible glare.	paint	0
The next time I had an issue my lightscribe wouldn't work.	lightscribe	0
The touchpad is extremely sensitive, which is the only drawback.	touchpad	0
also it comes with very useful applications like iphoto that it is the best photo application i have ever had	applications	1
also it comes with very useful applications like iphoto that it is the best photo application i have ever had	iphoto	1
also it comes with very useful applications like iphoto that it is the best photo application i have ever had	photo application	1
They don t translate from a Mac, even on Word, resulting in a ton of run-on sentences.	Word	0
The acer one computer that I bought is 17 ince screen and its hard to find lap top bags for it, but I like the big screen on it.	screen	1
Summary: They played games with me for the warranty period.	warranty period	0
In November my computer messed up entirely and wouldn't power on after intalling a Windows update, I had to have my HD flashed and lost EVERYTHING on it, including my school assignments and irriplaceable pictures that were only in digital format and several other things, when this update was installed for some reason I was unable to roll back the drivers and everything to an earlier working condition because when the update was installed it deleted my history.	HD	0
In November my computer messed up entirely and wouldn't power on after intalling a Windows update, I had to have my HD flashed and lost EVERYTHING on it, including my school assignments and irriplaceable pictures that were only in digital format and several other things, when this update was installed for some reason I was unable to roll back the drivers and everything to an earlier working condition because when the update was installed it deleted my history.	drivers	0
I can have both OSX and Windows XP running at the same time!	OSX	1
I can have both OSX and Windows XP running at the same time!	Windows XP	1
Overall : Poor, Features: Average, Performance: Poor, Battery Life: Excellent, Price-Value: Poor	Performance	0
Overall : Poor, Features: Average, Performance: Poor, Battery Life: Excellent, Price-Value: Poor	Battery Life	1
Overall : Poor, Features: Average, Performance: Poor, Battery Life: Excellent, Price-Value: Poor	Price	0
Overall : Poor, Features: Average, Performance: Poor, Battery Life: Excellent, Price-Value: Poor	Value	0
Microsoft seems to be unable to keep up with repairs for the multitude of windows problems.	windows	0
The graphics are stunning.	graphics	1
(I found a 2GB stick for a bit under $50) Nice and portable and definitely a decent enough system to keep you entertained while sitting in the airplane for a couple of hours, or at the hotel taking care of some last minute details and documents.	system	1
after much effort and 10 days ASUS replaced itThe WiFi is very weak.	WiFi	0
It is easy to navigate and update programs.	navigate	1
, Applications respond immediately (not like the tired MS applications).	Applications	1
, Applications respond immediately (not like the tired MS applications).	MS applications	0
All in all, a very disappointing experience except that I learned how good the Geek Squad is and also Customer Service.	Customer Service	1
The only drawback for me is how dirty the screen gets, and rather quickly too.	screen	0
The laptop is very lightweight, can easily carry around in a knapsack full of text books and it barely adds any weight.	carry	1
The laptop is very lightweight, can easily carry around in a knapsack full of text books and it barely adds any weight.	weight	1
Seems to slow down occassionally but can run many applications (ie Internet tabs, programs, etc) simultaneously.	applications	1
Seems to slow down occassionally but can run many applications (ie Internet tabs, programs, etc) simultaneously.	Internet tabs	1
I also did not like the loud noises it made or how the bottom of the computer would get really hot.	noises	0
I also did not like the loud noises it made or how the bottom of the computer would get really hot.	bottom of the computer	0
I had in the past a Dell laptop and they sent me the items it needed or they sent a repair technician to my house to fix it.	repair technician	1
defective software.	software	0
This computer was so challenging to carry and handle.	carry	0
This computer was so challenging to carry and handle.	handle	0
Cords coming out the right for power plus cords coming out front for headphones/mic plus network connection on left make for a very messy setup with cords going every direction.	Cords	0
Cords coming out the right for power plus cords coming out front for headphones/mic plus network connection on left make for a very messy setup with cords going every direction.	power	0
Cords coming out the right for power plus cords coming out front for headphones/mic plus network connection on left make for a very messy setup with cords going every direction.	headphones	0
Cords coming out the right for power plus cords coming out front for headphones/mic plus network connection on left make for a very messy setup with cords going every direction.	mic	0
Cords coming out the right for power plus cords coming out front for headphones/mic plus network connection on left make for a very messy setup with cords going every direction.	network connection	0
Cords coming out the right for power plus cords coming out front for headphones/mic plus network connection on left make for a very messy setup with cords going every direction.	setup	0
Cords coming out the right for power plus cords coming out front for headphones/mic plus network connection on left make for a very messy setup with cords going every direction.	cords	0
Cords coming out the right for power plus cords coming out front for headphones/mic plus network connection on left make for a very messy setup with cords going every direction.	cords	0
Unless you want to be inconvenienced with a non working power supply which you can't find a replacement for because they made the attachment so small.	power supply	0
It is good to know that I can mobilize without having to worry about the battery life.	battery life	1
The screen is nice, side view angles are pretty good.	screen	1
The fact that the screen reacts to the lighting around you is an added luxury-when you are working around others in dark areas and want privacy or don't want to bother them with bright lighting, it is very convenient to have a darker, softer lit screen.	screen	1
The fact that the screen reacts to the lighting around you is an added luxury-when you are working around others in dark areas and want privacy or don't want to bother them with bright lighting, it is very convenient to have a darker, softer lit screen.	screen	1
Not to mention sometimes the whole charger unit will decide not to work entirely.	charger unit	0
Looks nice, but has a horribly cheap feel.	feel	0
Looks nice, but has a horribly cheap feel.	Looks	1
I have other computers that get strong signals that don't drop in places that this "net"book loses its signal.	signals	1
I have other computers that get strong signals that don't drop in places that this "net"book loses its signal.	signal	0
The feel of this is better than the Toshiba, too.	feel	1
